-0.0739243,-0.445261,0.732993
-0.158124,-0.43688,0.694379
-0.204797,-0.520898,0.823573
-0.131132,-0.40167,0.653138
-0.323702,-0.407667,0.9039
-0.435635,-0.485594,1.2326
-0.361311,-0.354383,0.919849
-0.346795,-0.351813,0.845279
-0.250764,-0.414843,0.86226
-0.233315,-0.444105,1.07578
0.18727,-0.352438,1.14456
0.140613,-0.322112,1.85587
0.50213,0.0477571,1.65282
-0.155592,0.277787,1.85324
-0.200496,0.33418,0.554958
0.0236475,-0.532373,1.37979
0.022915,-0.479011,1.05958
0.143517,-0.458397,1.0086
0.0337173,-0.00908982,0.205008
-0.312903,-0.567723,1.37279
-0.245186,-0.444272,1.17444
-0.228752,-0.532106,1.13158
-0.401123,-0.397568,0.527815
-0.398763,-0.315894,0.698085
-0.304946,-0.193035,0.444172
-0.367044,-0.274285,0.664705
-0.294267,-0.239122,0.448789
0.336382,-0.0313832,0.551109
0.18964,-0.378005,1.58503
0.236898,-0.279229,1.41443
0.0909292,-0.48176,1.9172
0.151122,-0.405325,1.15752
0.172857,-0.351957,1.14655
0.302687,-0.343563,1.26435
0.333897,-0.150039,1.62253
0.277189,-0.187656,1.51259
0.196804,-0.453108,1.06529
0.184776,-0.523289,1.38349
0.18381,-0.404767,1.02652
0.282135,-0.482475,1.27165
0.0994913,-0.728512,1.89199
0.161624,-0.479272,0.880804
0.0452912,-0.502481,0.941193
-0.187408,0.322085,0.447299
-0.175453,0.316276,0.480262
-0.18345,0.313363,0.480077
-0.20058,0.257918,0.390223
-0.215396,0.258708,0.384621
-0.456887,0.16314,1.04277
-0.154382,0.194601,1.9346
-0.480377,0.271624,1.02036
-0.427239,0.232217,0.939369
0.351918,0.0864088,0.623322
0.388617,0.0769086,0.683281
0.338657,0.109078,2.3782
0.09642,0.0680347,0.982517
0.465341,0.0348618,1.55374
0.53813,0.0281909,1.85232
0.486987,0.023327,1.60339
0.357044,0.0780781,1.14882
0.344665,0.0819723,1.15011
0.0274948,0.00930237,0.146751
0.396337,0.104375,0.739159
-0.543381,0.0552679,1.06359
-0.411574,0.266614,1.12116
-0.258933,0.101955,1.73131
-0.288053,0.0114208,1.22597
-0.254144,0.153501,2.3861
-0.3301,0.243567,0.532889
-0.166204,0.315409,0.518436
0.159193,-0.150227,1.65929
0.13509,-0.514228,1.45886
0.0209785,-0.437192,1.25404
0.255907,-0.47338,1.3268
-0.320397,-0.17168,0.368292
-0.312408,-0.180887,0.368601
-0.147998,-0.533051,0.957774
-0.234877,-0.557981,1.4994
-0.244089,-0.372006,0.57454
-0.337237,-0.0797783,0.364346
-0.558973,-0.206281,1.50073
-0.445433,-0.360581,1.1494
-0.264378,-0.311275,0.403295
0.293929,-0.281457,1.20047
0.345282,-0.0698568,1.06583
0.194168,-0.4166,0.740468
-0.351858,0.263458,0.68383
-0.202071,0.288222,0.389921
-0.324302,0.12237,0.382662
-0.0102704,-0.00578608,0.0104618
-0.35454,-0.0592365,0.391713
-0.262988,-0.251191,0.38559
-0.32354,-0.0512482,0.35776
-0.337633,-0.00465814,0.362042
-0.273723,-0.246285,0.407128
-0.296419,-0.294397,0.433802
-0.296954,-0.183907,0.418836
-0.296783,-0.255517,0.416318
-0.303572,-0.280779,0.43126
-0.313448,-0.18116,0.370108
-0.277399,-0.250148,0.414716
-0.246414,-0.244141,0.358643
-0.302693,0.124375,0.389162
-0.167931,-0.321759,0.504304
-0.363284,-0.0936959,0.37183
-0.220454,0.249804,0.356357
0.225334,0.00427629,0.314139
-0.292594,-0.229421,0.411192
0.280773,0.0600837,0.375825
0.296424,0.0610692,0.412589
-0.0422889,0.0118098,0.223317
0.118255,0.281574,0.426911
-0.0484294,0.0140189,0.255376
-0.0683739,-0.255385,0.460222
-0.401743,0.00191357,0.40454
-0.198362,-0.332259,0.490196
-0.285081,-0.227589,0.415793
-0.294649,0.117442,0.349477
-0.294621,-0.208273,0.420755
-0.287093,-0.235899,0.433611
-0.305554,-0.240202,0.429325
-0.0562614,0.0171544,0.309315
0.2505,0.0489733,0.333988
0.291782,0.00844132,0.405712
0.265188,0.0380808,0.349133
0.268713,0.0503577,0.377162
-0.21734,0.292011,0.444539
-0.227475,0.292933,0.444554
-0.177233,0.302391,0.463106
-0.285685,-0.223073,0.412088
-0.295253,-0.235724,0.431332
-0.263124,-0.226832,0.367916
-0.294249,-0.265988,0.420712
-0.0177413,-0.0116424,0.016935
-0.165943,-0.263997,0.475949
-0.328649,-0.0600888,0.471156
-0.327259,-0.0586033,0.361431
-0.340793,-0.0642086,0.374337
-0.39848,-0.151236,0.481948
-0.321322,-0.0821654,0.381167
-0.329006,-0.0873907,0.389496
-0.315958,-0.112795,0.377418
-0.299685,-0.0203793,0.336053
-0.290479,-0.0144348,0.299861
-0.345884,-0.0472017,0.383067
-0.358726,-0.0563039,0.426753
-0.163445,0.3162,0.447952
-0.185023,0.349084,0.505366
-0.178907,0.322942,0.489473
-0.296512,0.120904,0.380037
-0.0102496,-0.00577711,0.0104534
-0.270083,-0.317644,0.412213
0.32024,-0.0414475,0.435022
-0.187075,0.320801,0.446819
0.278488,-0.0924427,0.385416
-0.289143,-0.209445,0.419245
-0.309245,-0.163884,0.551234
-0.313522,-0.05693,0.346033
-0.34807,-0.0651214,0.377521
-0.288994,-0.281787,0.409127
0.273802,0.0580965,0.385663
-0.218733,-0.195278,0.322449
0.236424,0.0500883,0.335026
0.269067,0.00527454,0.369937
-0.229702,0.308944,0.471305
-0.23824,0.306483,0.466511
-0.181123,0.308935,0.473183
-0.172344,0.334361,0.474041
-0.167706,0.315137,0.453591
0.00313769,-0.22043,0.562339
-0.282284,-0.229775,0.429883
-0.295044,-0.230593,0.426332
-0.295015,-0.256045,0.415362
-0.32693,-0.00902457,0.444846
-0.18075,-0.0052446,0.237189
-0.328598,-0.0524598,0.365405
-0.353671,-0.0640711,0.392496
-0.330388,-0.0658848,0.390571
-0.307631,-0.00405851,0.330752
-0.325418,-0.00346811,0.342146
-0.229673,-0.110228,0.349822
-0.328466,-0.0815672,0.388743
-0.048452,-0.0157584,0.137269
-0.178346,-0.278508,0.498003
-0.199531,0.33562,0.505065
-0.217692,0.262272,0.390918
0.28573,0.029263,0.38757
-0.23879,0.257898,0.360003
-0.263646,0.29935,0.384415
-0.285919,-0.224575,0.400929
-0.28304,-0.226485,0.400919
-0.302971,-0.21478,0.43465
-0.315566,-0.182457,0.372766
-0.308268,-0.16018,0.4365
-0.278802,-0.273329,0.406343
-0.27572,-0.227097,0.394031
-0.195958,0.352632,0.532877
0.131096,-0.029436,0.600785
-0.276336,-0.217919,0.388148
-0.351953,-0.00303116,0.369186
-0.296842,-0.0781147,0.349794
-0.349621,-0.0186743,0.364139
-0.313606,-0.068068,0.343735
-0.266483,-0.239924,0.394496
-0.250285,-0.240199,0.366143
-0.199486,0.268276,0.409336
-0.228502,0.275813,0.393549
-0.213452,0.242342,0.343945
-0.218466,0.263776,0.392883
-0.206017,0.335709,0.512688
-0.305849,-0.176541,0.361388
-0.0102553,-0.00578033,0.010439
-0.195853,0.220973,0.313777
-0.307961,-0.224421,0.444918
-0.184726,0.322394,0.490197
-0.286284,-0.148265,0.40455
-0.329514,-0.0955849,0.341824
-0.302258,-0.0656255,0.330859
-0.29744,-0.0476622,0.330075
-0.226028,-0.0187013,0.374629
-0.280372,-0.230741,0.400451
0.129223,-0.00972546,0.231079
-0.186814,0.362016,0.517516
-0.1837,0.337184,0.497799
-0.200532,0.319457,0.492395
0.297922,0.0631954,0.401756
-0.299051,0.323605,0.451321
0.230456,0.00308784,0.324133
-0.29828,-0.172453,0.352371
-0.395039,-0.078928,0.467083
-0.298275,-0.22417,0.456548
-0.180799,-0.260742,0.388921
0.227426,0.0474903,0.32386
0.295931,0.0629863,0.398891
-0.151774,0.241612,0.370274
-0.287688,-0.230316,0.407137
-0.293405,-0.177063,0.406781
-0.350482,-0.0605826,0.38985
-0.300255,-0.00357822,0.314262
-0.339356,-0.00651706,0.368678
-0.293165,-0.0667116,0.321035
-0.304038,-0.188287,0.462863
0.305024,0.0313921,0.414089
0.203599,0.0367781,0.274989
-0.213804,0.282851,0.439511
-0.178072,0.310349,0.469182
-0.178578,-0.341133,0.539985
-0.322316,-0.186335,0.383241
-0.270768,0.219153,0.472475
-0.351985,0.00135338,0.351867
-0.254332,0.0981816,0.302764
-0.260355,0.096101,0.562945
-0.344155,0.137304,0.437928
-0.282401,0.11117,0.354945
-0.292303,-0.175121,0.411954
-0.356828,-0.211631,0.505851
-0.226754,-0.0739088,0.211079
-0.262171,-0.229227,0.370343
0.211677,0.0447092,0.299442
-0.165826,0.28687,0.441103
-0.296577,-0.217882,0.432695
-0.318429,-0.0107498,0.4389
-0.210171,-0.199361,0.488949
-0.334671,-0.0795301,0.36933
-0.330538,-0.0962158,0.342614
-0.274031,-0.266702,0.396044
-0.305013,-0.176545,0.362053
0.152811,-0.0105271,0.261651
0.0769967,-0.0173702,0.523426
-0.307709,-0.100367,0.288916
-0.306355,-0.0621904,0.342008
-0.415876,-0.12206,0.429278
-0.234361,-0.220636,0.321173
-0.238703,-0.186722,0.345049
-0.274003,-0.192579,0.381284
-0.24072,-0.195074,0.344641
-0.329984,-0.0804606,0.361302
-0.268524,-0.237583,0.379998
-0.145827,-0.279386,0.441639
0.0429458,-0.24503,0.623995
-0.329849,-0.169367,0.57704
0.0376848,-0.21487,0.543219
-0.0906924,-0.0263127,0.606915
0.269362,0.0648624,0.505522
-0.180755,0.334817,0.494927
-0.293824,-0.184192,0.449917
0.128571,0.0308883,0.241291
0.285455,0.0515837,0.379202
0.159517,0.0184459,0.50116
-0.145573,0.284716,0.404771
-0.311032,-0.166689,0.356842
-0.282382,-0.268702,0.389195
-0.289829,0.208091,0.468172
0.106881,-0.0280137,0.706521
-0.231693,-0.225679,0.334284
-0.18611,0.305449,0.476652
0.136006,-0.162608,0.594319
0.297086,0.0316476,0.381385
0.298217,0.0643633,0.563765
0.012779,-0.175734,0.330379
-0.351174,-0.0702927,0.416321
-0.318256,-0.195868,0.43754
0.249815,0.047508,0.352503
-0.0104246,-0.00695444,0.00970746
-0.328746,-0.00700388,0.356605
-0.282883,-0.0836532,0.291631
-0.026584,-0.116515,0.189455
-0.283988,-0.228667,0.403715
-0.297216,-0.116653,0.354261
-0.385619,0.00283153,0.386203
-0.287457,-0.180259,0.391499
-0.295198,-0.207915,0.421717
-0.0664691,0.00622987,0.212699
-0.00225885,0.034965,0.569156
0.309792,0.033966,0.396397
-0.0314042,0.0199902,0.537225
-0.245533,-0.220366,0.358721
-0.303965,-0.00596672,0.328579
-0.377133,-0.00735025,0.401313
-0.326909,-0.169554,0.472725
-0.303184,-0.0763104,0.357728
-0.018203,-0.00655226,0.0218149
-0.26315,-0.219869,0.392775
-0.0187426,-0.0073672,0.0223419
-0.334685,-0.0833182,0.341445
0.227463,0.161409,0.457557
-0.314026,-0.164587,0.455472
0.300978,-0.0897071,0.407593
-0.271965,-0.201859,0.41632
-0.229354,-0.219743,0.319253
-0.283767,-0.230343,0.432126
-0.0104239,-0.00696038,0.00970784
-0.244589,0.179295,0.46886
-0.275868,-0.324335,0.420597
0.144812,0.317895,0.501018
-0.361627,-0.0860272,0.390526
-0.0827801,-0.347837,0.564416
-0.267347,-0.239375,0.390456
-0.201721,-0.33944,0.486778
-0.307751,-0.0487715,0.340253
-0.224284,-0.218036,0.322707
-0.150799,-0.201565,0.520425
0.175714,0.015262,0.517968
-0.199974,0.32938,0.513996
-0.330593,0.125663,0.395446
-0.212507,-0.348665,0.606163
-0.0926427,-0.244702,0.41224
-0.274738,-0.22896,0.409931
-0.245936,-0.220502,0.359379
-0.0174654,-0.00551077,0.0208956
-0.373994,-0.074881,0.440912
-0.111313,-0.321156,0.543242
0.18903,-0.0102705,0.313336
-0.320487,0.260303,0.557123
0.282034,-0.0153697,0.467485
-0.31095,-0.0819707,0.330235
